Date,S&P500,Bond Rate
10/29/2018,"2,641.25",2.26
10/26/2018,"2,658.69",2.273
10/25/2018,"2,705.57",2.28
10/24/2018,"2,656.10",2.285
10/23/2018,"2,740.69",2.29
10/22/2018,"2,755.88",2.258
10/19/2018,"2,767.78",2.26
10/18/2018,"2,768.78",2.255
10/17/2018,"2,809.21",2.26
10/16/2018,"2,809.92",2.26
10/15/2018,"2,750.79",2.23
10/12/2018,"2,767.13",2.218
10/11/2018,"2,728.37",2.215
10/10/2018,"2,785.68",2.22
10/9/2018,"2,880.34",2.185
10/8/2018,"2,884.43",2.165
10/5/2018,"2,885.57",2.165
10/4/2018,"2,901.61",2.17
10/3/2018,"2,925.51",2.17
10/2/2018,"2,923.43",2.175
10/1/2018,"2,924.59",2.155
9/28/2018,"2,913.98",2.15
9/27/2018,"2,914.00",2.14
9/26/2018,"2,905.97",2.16
9/25/2018,"2,915.56",2.168
9/24/2018,"2,919.37",2.123
9/21/2018,"2,929.67",2.123
9/20/2018,"2,930.75",2.118
9/19/2018,"2,907.95",2.12
9/18/2018,"2,904.31",2.125
9/17/2018,"2,888.80",2.108
9/14/2018,"2,904.98",2.103
9/13/2018,"2,904.18",2.093
9/12/2018,"2,888.92",2.105
9/11/2018,"2,887.89",2.108
9/10/2018,"2,877.13",2.083
9/7/2018,"2,871.68",2.088
9/6/2018,"2,878.05",2.08
9/5/2018,"2,888.60",2.09
9/4/2018,"2,896.72",2.068
8/31/2018,"2,901.52",2.055
8/30/2018,"2,901.13",2.058
8/29/2018,"2,914.04",2.08
8/28/2018,"2,897.52",2.078
8/27/2018,"2,896.74",2.06
8/24/2018,"2,874.69",2.048
8/23/2018,"2,856.98",2.033
8/22/2018,"2,861.82",2.035
8/21/2018,"2,862.96",2.035
8/20/2018,"2,857.05",1.993
8/17/2018,"2,850.13",1.995
8/16/2018,"2,840.69",2.015
8/15/2018,"2,818.37",2.02
8/14/2018,"2,839.96",2.033
8/13/2018,"2,821.93",1.995
8/10/2018,"2,833.28",2
8/9/2018,"2,853.58",2.005
8/8/2018,"2,857.70",2.008
8/7/2018,"2,858.45",2.008
8/6/2018,"2,850.40",1.968
8/3/2018,"2,840.35",1.96
8/2/2018,"2,827.22",1.965
8/1/2018,"2,813.36",1.978
7/31/2018,"2,816.29",1.985
7/30/2018,"2,802.60",1.945
7/27/2018,"2,818.82",1.945
7/26/2018,"2,837.44",1.945
7/25/2018,"2,846.07",1.953
7/24/2018,"2,820.40",1.96
7/23/2018,"2,806.98",1.92
7/20/2018,"2,801.83",1.933
7/19/2018,"2,804.49",1.948
7/18/2018,"2,815.62",1.96
7/17/2018,"2,809.55",1.975
7/16/2018,"2,798.43",1.938
7/13/2018,"2,801.31",1.928
7/12/2018,"2,798.29",1.928
7/11/2018,"2,774.02",1.92
7/10/2018,"2,793.84",1.935
7/9/2018,"2,784.17",1.915
7/6/2018,"2,759.82",1.905
7/5/2018,"2,736.61",1.91
7/3/2018,"2,713.22",1.933
7/2/2018,"2,726.71",1.895
6/29/2018,"2,718.37",1.88
6/28/2018,"2,716.31",1.88
6/27/2018,"2,699.63",1.88
6/26/2018,"2,723.06",1.893
6/25/2018,"2,717.07",1.853
6/22/2018,"2,754.88",1.87
6/21/2018,"2,749.76",1.89
6/20/2018,"2,767.32",1.888
6/19/2018,"2,762.59",1.898
6/18/2018,"2,773.75",1.883
6/15/2018,"2,779.66",1.888
6/14/2018,"2,782.49",1.883
6/13/2018,"2,775.63",1.895
6/12/2018,"2,786.85",1.888
6/11/2018,"2,782.00",1.868
6/8/2018,"2,779.03",1.88
6/7/2018,"2,770.37",1.885
6/6/2018,"2,772.35",1.9
6/5/2018,"2,748.80",1.903
6/4/2018,"2,746.87",1.865
6/1/2018,"2,734.62",1.868
5/31/2018,"2,705.27",1.87
5/30/2018,"2,724.01",1.878
5/29/2018,"2,689.86",1.84
5/25/2018,"2,721.33",1.853
5/24/2018,"2,727.76",1.86
5/23/2018,"2,733.29",1.873
5/22/2018,"2,724.44",1.893
5/21/2018,"2,733.01",1.863
5/18/2018,"2,712.97",1.855
5/17/2018,"2,720.13",1.863
5/16/2018,"2,722.46",1.865
5/15/2018,"2,711.45",1.875
5/14/2018,"2,730.13",1.855
5/11/2018,"2,727.72",1.86
5/10/2018,"2,723.07",1.845
5/9/2018,"2,697.79",1.845
5/8/2018,"2,671.92",1.835
5/7/2018,"2,672.63",1.793
5/4/2018,"2,663.42",1.793
5/3/2018,"2,629.73",1.788
5/2/2018,"2,635.67",1.785
5/1/2018,"2,654.80",1.81
4/30/2018,"2,648.05",1.763
4/27/2018,"2,669.91",1.77
4/26/2018,"2,666.94",1.785
4/25/2018,"2,639.40",1.815
4/24/2018,"2,634.56",1.823
4/23/2018,"2,670.29",1.783
4/20/2018,"2,670.14",1.765
4/19/2018,"2,693.13",1.783
4/18/2018,"2,708.64",1.77
4/17/2018,"2,706.39",1.755
4/16/2018,"2,677.84",1.713
4/13/2018,"2,656.30",1.718
4/12/2018,"2,663.99",1.705
4/11/2018,"2,642.19",1.693
4/10/2018,"2,656.87",1.695
4/9/2018,"2,613.16",1.675
4/6/2018,"2,604.47",1.68
4/5/2018,"2,662.84",1.675
4/4/2018,"2,644.69",1.668
4/3/2018,"2,614.45",1.713
4/2/2018,"2,581.88",1.683
3/29/2018,"2,640.87",1.67
3/28/2018,"2,605.00",1.695
3/27/2018,"2,612.62",1.733
3/26/2018,"2,658.55",1.705
3/23/2018,"2,588.26",1.688
3/22/2018,"2,643.69",1.683
3/21/2018,"2,711.93",1.71
3/20/2018,"2,716.94",1.758
3/19/2018,"2,712.92",1.728
3/16/2018,"2,752.01",1.738
3/15/2018,"2,747.33",1.733
3/14/2018,"2,749.48",1.718
3/13/2018,"2,765.31",1.69
3/12/2018,"2,783.02",1.643
3/9/2018,"2,786.57",1.635
3/8/2018,"2,738.97",1.635
3/7/2018,"2,726.80",1.65
3/6/2018,"2,728.12",1.643
3/5/2018,"2,720.94",1.625
3/2/2018,"2,691.25",1.605
3/1/2018,"2,677.67",1.59
2/28/2018,"2,713.83",1.618
2/27/2018,"2,744.28",1.635
2/26/2018,"2,779.60",1.608
2/23/2018,"2,747.30",1.605
2/22/2018,"2,703.96",1.605
2/21/2018,"2,701.33",1.608
2/20/2018,"2,716.26",1.573
2/16/2018,"2,732.22",1.57
2/15/2018,"2,731.20",1.56
2/14/2018,"2,698.63",1.55
2/13/2018,"2,662.94",1.57
2/12/2018,"2,656.00",1.535
2/9/2018,"2,619.55",1.525
2/8/2018,"2,581.00",1.515
2/7/2018,"2,681.66",1.515
2/6/2018,"2,695.14",1.488
2/5/2018,"2,648.94",1.458
2/2/2018,"2,762.13",1.45
2/1/2018,"2,821.98",1.453
1/31/2018,"2,823.81",1.43
1/30/2018,"2,822.43",1.425
1/29/2018,"2,853.53",1.375
1/26/2018,"2,872.87",1.388
1/25/2018,"2,839.25",1.393
1/24/2018,"2,837.54",1.41
1/23/2018,"2,839.13",1.413
1/22/2018,"2,832.97",1.39
1/19/2018,"2,810.30",1.403
1/18/2018,"2,798.03",1.405
1/17/2018,"2,802.56",1.415
1/16/2018,"2,776.42",1.395
1/12/2018,"2,786.24",1.41
1/11/2018,"2,767.56",1.403
1/10/2018,"2,748.23",1.395
1/9/2018,"2,751.29",1.415
1/8/2018,"2,747.71",1.38
1/5/2018,"2,743.15",1.37
1/4/2018,"2,723.99",1.37
1/3/2018,"2,713.06",1.37
1/2/2018,"2,695.81",1.378
12/29/2017,"2,673.61",1.355
12/28/2017,"2,687.54",1.37
12/27/2017,"2,682.62",1.408
12/26/2017,"2,680.50",1.303
12/22/2017,"2,683.34",1.298
12/21/2017,"2,684.57",1.32
12/20/2017,"2,679.25",1.35
12/19/2017,"2,681.47",1.353
12/18/2017,"2,690.16",1.315
12/15/2017,"2,675.81",1.285
12/14/2017,"2,652.01",1.283
12/13/2017,"2,662.85",1.273
12/12/2017,"2,664.11",1.31
12/11/2017,"2,659.99",1.263
12/8/2017,"2,651.50",1.253
12/7/2017,"2,636.98",1.26
12/6/2017,"2,629.27",1.263
12/5/2017,"2,629.57",1.283
12/4/2017,"2,639.44",1.245
12/1/2017,"2,642.22",1.235
11/30/2017,"2,647.58",1.238
11/29/2017,"2,626.07",1.258
11/28/2017,"2,627.04",1.265
11/27/2017,"2,601.42",1.223
11/24/2017,"2,602.42",1.24
11/22/2017,"2,597.08",1.265
11/21/2017,"2,599.03",1.278
11/20/2017,"2,582.14",1.24
11/17/2017,"2,578.85",1.24
11/16/2017,"2,585.64",1.23
11/15/2017,"2,564.62",1.23
11/14/2017,"2,578.87",1.24
11/13/2017,"2,584.84",1.185
11/10/2017,"2,582.30",1.2
11/9/2017,"2,584.62",1.203
11/8/2017,"2,594.38",1.195
11/7/2017,"2,590.64",1.188
11/6/2017,"2,591.13",1.158
11/3/2017,"2,587.84",1.148
11/2/2017,"2,579.85",1.138
11/1/2017,"2,579.36",1.138
10/31/2017,"2,575.26",1.123
10/30/2017,"2,572.83",1.075
10/27/2017,"2,581.07",1.073
10/26/2017,"2,560.40",1.08
10/25/2017,"2,557.15",1.083
10/24/2017,"2,569.13",1.098
10/23/2017,"2,564.98",1.07
10/20/2017,"2,575.21",1.075
10/19/2017,"2,562.10",1.065
10/18/2017,"2,561.26",1.068
10/17/2017,"2,559.36",1.073
10/16/2017,"2,557.64",1.055
10/13/2017,"2,553.17",1.05
10/12/2017,"2,550.93",1.053
10/11/2017,"2,555.24",1.068
10/10/2017,"2,550.64",1.055
10/9/2017,"2,544.73",1.045
10/6/2017,"2,549.33",1.043
10/5/2017,"2,552.07",1.043
10/4/2017,"2,537.74",1.043
10/3/2017,"2,534.58",1.035
10/2/2017,"2,529.12",1.013
9/29/2017,"2,519.36",1.028
9/28/2017,"2,510.06",1.03
9/27/2017,"2,507.04",1.038
9/26/2017,"2,496.84",1.043
9/25/2017,"2,496.66",0.998
9/22/2017,"2,502.22",1.003
9/21/2017,"2,500.60",1.008
9/20/2017,"2,508.24",1.02
9/19/2017,"2,506.65",1.018
9/18/2017,"2,503.87",1
9/15/2017,"2,500.23",1.01
9/14/2017,"2,495.62",1.028
9/13/2017,"2,498.37",1.018
9/12/2017,"2,496.48",1.018
9/11/2017,"2,488.11",1.02
9/8/2017,"2,461.43",1.02
9/7/2017,"2,465.10",1.023
9/6/2017,"2,465.54",1.038
9/5/2017,"2,457.85",0.983
9/1/2017,"2,476.55",0.985
8/31/2017,"2,471.65",0.978
8/30/2017,"2,457.59",0.998
8/29/2017,"2,446.30",1.01
8/28/2017,"2,444.24",1.005
8/25/2017,"2,443.05",0.995
8/24/2017,"2,438.97",0.998
8/23/2017,"2,444.04",0.98
8/22/2017,"2,452.51",0.995
8/21/2017,"2,428.37",0.965
8/18/2017,"2,425.55",0.988
8/17/2017,"2,430.01",0.978
8/16/2017,"2,468.11",0.985
8/15/2017,"2,464.61",1.008
8/14/2017,"2,465.84",1.003
8/11/2017,"2,441.32",1.013
8/10/2017,"2,438.21",1.018
8/9/2017,"2,474.02",1.025
8/8/2017,"2,474.92",1.03
8/7/2017,"2,480.91",1.033
8/4/2017,"2,476.83",1.053
8/3/2017,"2,472.16",1.058
8/2/2017,"2,477.57",1.05
8/1/2017,"2,476.35",1.058
7/31/2017,"2,470.30",1.053
7/28/2017,"2,472.10",1.053
7/27/2017,"2,475.42",1.078
7/26/2017,"2,477.83",1.095
7/25/2017,"2,477.13",1.143
7/24/2017,"2,469.91",1.15
7/21/2017,"2,472.54",1.138
7/20/2017,"2,473.45",1.113
7/19/2017,"2,473.83",1.085
7/18/2017,"2,460.61",1.04
7/17/2017,"2,459.14",1.02
7/14/2017,"2,459.27",1.008
7/13/2017,"2,447.83",1.013
7/12/2017,"2,443.25",1.023
7/11/2017,"2,425.53",1.033
7/10/2017,"2,427.43",1.013
7/7/2017,"2,425.18",1.008
7/6/2017,"2,409.75",1.008
7/5/2017,"2,432.54",1.02
7/3/2017,"2,429.01",1
6/30/2017,"2,423.41",0.993
6/29/2017,"2,419.70",1.003
6/28/2017,"2,440.69",0.985
6/27/2017,"2,419.38",0.99
6/26/2017,"2,439.07",0.933
6/23/2017,"2,438.30",0.933
6/22/2017,"2,434.50",0.933
6/21/2017,"2,435.61",0.968
6/20/2017,"2,437.03",0.993
6/19/2017,"2,453.46",0.985
6/16/2017,"2,433.15",0.985
6/15/2017,"2,432.46",0.993
6/14/2017,"2,437.92",0.983
6/13/2017,"2,440.35",0.983
6/12/2017,"2,429.39",0.973
6/9/2017,"2,431.77",0.98
6/8/2017,"2,433.79",0.973
6/7/2017,"2,433.14",0.973
6/6/2017,"2,429.33",0.958
6/5/2017,"2,436.10",0.948
6/2/2017,"2,439.07",0.953
6/1/2017,"2,430.06",0.948
5/31/2017,"2,411.80",0.95
5/30/2017,"2,412.91",0.91
5/26/2017,"2,415.82",0.91
5/25/2017,"2,415.07",0.908
5/24/2017,"2,404.39",0.905
5/23/2017,"2,398.42",0.913
5/22/2017,"2,394.02",0.878
5/19/2017,"2,381.73",0.888
5/18/2017,"2,365.72",0.893
5/17/2017,"2,357.03",0.875
5/16/2017,"2,400.67",0.89
5/15/2017,"2,402.32",0.863
5/12/2017,"2,390.90",0.855
5/11/2017,"2,394.44",0.86
5/10/2017,"2,399.63",0.875
5/9/2017,"2,396.92",0.89
5/8/2017,"2,399.38",0.87
5/5/2017,"2,399.29",0.868
5/4/2017,"2,389.52",0.855
5/3/2017,"2,388.13",0.848
5/2/2017,"2,391.17",0.843
5/1/2017,"2,388.33",0.785
4/28/2017,"2,384.20",0.78
4/27/2017,"2,388.77",0.785
4/26/2017,"2,387.45",0.803
4/25/2017,"2,388.61",0.808
4/24/2017,"2,374.15",0.77
4/21/2017,"2,348.69",0.763
4/20/2017,"2,355.84",0.77
4/19/2017,"2,338.17",0.785
4/18/2017,"2,342.19",0.805
4/17/2017,"2,349.01",0.79
4/13/2017,"2,328.95",0.79
4/12/2017,"2,344.93",0.793
4/11/2017,"2,353.78",0.8
4/10/2017,"2,357.16",0.788
4/7/2017,"2,355.54",0.798
4/6/2017,"2,357.49",0.788
4/5/2017,"2,352.95",0.78
4/4/2017,"2,360.16",0.78
4/3/2017,"2,358.84",0.74
3/31/2017,"2,362.72",0.738
3/30/2017,"2,368.06",0.758
3/29/2017,"2,361.13",0.755
3/28/2017,"2,358.57",0.773
3/27/2017,"2,341.59",0.758
3/24/2017,"2,343.98",0.748
3/23/2017,"2,345.96",0.748
3/22/2017,"2,348.45",0.748
3/21/2017,"2,344.02",0.753
3/20/2017,"2,373.47",0.71
3/17/2017,"2,378.25",0.708
3/16/2017,"2,381.38",0.708
3/15/2017,"2,385.26",0.715
3/14/2017,"2,365.45",0.753
3/13/2017,"2,373.47",0.728
3/10/2017,"2,372.60",0.725
3/9/2017,"2,364.87",0.713
3/8/2017,"2,362.98",0.708
3/7/2017,"2,368.39",0.735
3/6/2017,"2,375.31",0.705
3/3/2017,"2,383.12",0.683
3/2/2017,"2,381.92",0.645
3/1/2017,"2,395.96",0.615
2/28/2017,"2,363.64",0.523
2/27/2017,"2,369.75",0.49
2/24/2017,"2,367.34",0.498
2/23/2017,"2,363.81",0.498
2/22/2017,"2,362.82",0.51
2/21/2017,"2,365.38",0.505
2/17/2017,"2,351.16",0.508
2/16/2017,"2,347.22",0.508
2/15/2017,"2,349.25",0.52
2/14/2017,"2,337.58",0.535
2/13/2017,"2,328.25",0.523
2/10/2017,"2,316.10",0.523
2/9/2017,"2,307.87",0.528
2/8/2017,"2,294.67",0.525
2/7/2017,"2,293.08",0.525
2/6/2017,"2,292.56",0.503
2/3/2017,"2,297.42",0.488
2/2/2017,"2,280.85",0.488
2/1/2017,"2,279.55",0.5
1/31/2017,"2,278.87",0.5
1/30/2017,"2,280.90",0.495
1/27/2017,"2,294.69",0.498
1/26/2017,"2,296.68",0.488
1/25/2017,"2,298.37",0.483
1/24/2017,"2,280.07",0.493
1/23/2017,"2,265.20",0.473
1/20/2017,"2,271.31",0.48
1/19/2017,"2,263.69",0.503
1/18/2017,"2,271.89",0.515
1/17/2017,"2,267.89",0.513
1/13/2017,"2,274.64",0.513
1/12/2017,"2,270.44",0.503
1/11/2017,"2,275.32",0.498
1/10/2017,"2,268.90",0.503
1/9/2017,"2,268.90",0.485
1/6/2017,"2,276.98",0.503
1/5/2017,"2,269.00",0.508
1/4/2017,"2,270.75",0.518
1/3/2017,"2,257.83",0.475
12/30/2016,"2,238.83",0.48
12/29/2016,"2,249.26",0.44
12/28/2016,"2,249.92",0.495
12/27/2016,"2,268.88",0.495
12/23/2016,"2,263.79",0.5
12/22/2016,"2,260.96",0.493
12/21/2016,"2,265.18",0.503
12/20/2016,"2,270.76",0.513
12/19/2016,"2,262.53",0.478
12/16/2016,"2,258.07",0.485
12/15/2016,"2,262.03",0.488
12/14/2016,"2,253.28",0.523
12/13/2016,"2,271.72",0.523
12/12/2016,"2,256.96",0.5
12/9/2016,"2,259.53",0.52
12/8/2016,"2,246.19",0.49
12/7/2016,"2,241.35",0.488
12/6/2016,"2,212.23",0.485
12/5/2016,"2,204.71",0.453
12/2/2016,"2,191.95",0.455
12/1/2016,"2,191.08",0.458
11/30/2016,"2,198.81",0.468
11/29/2016,"2,204.66",0.468
11/28/2016,"2,201.72",0.45
11/25/2016,"2,213.35",0.48
11/23/2016,"2,204.72",0.485
11/22/2016,"2,202.94",0.475
11/21/2016,"2,198.18",0.42
11/18/2016,"2,181.90",0.418
11/17/2016,"2,187.12",0.42
11/16/2016,"2,176.94",0.453
11/15/2016,"2,180.39",0.488
11/14/2016,"2,164.20",0.503
11/11/2016,"2,164.45",0.458
11/10/2016,"2,167.48",0.418
11/9/2016,"2,163.26",0.42
11/8/2016,"2,139.56",0.39
11/7/2016,"2,131.52",0.358
11/4/2016,"2,085.18",0.358
11/3/2016,"2,088.66",0.345
11/2/2016,"2,097.94",0.345
11/1/2016,"2,111.72",0.295
10/31/2016,"2,126.15",0.273
10/28/2016,"2,126.41",0.275
10/27/2016,"2,133.04",0.313
10/26/2016,"2,139.43",0.325
10/25/2016,"2,143.16",0.313
10/24/2016,"2,151.33",0.315
10/21/2016,"2,141.16",0.32
10/20/2016,"2,141.34",0.323
10/19/2016,"2,144.29",0.333
10/18/2016,"2,139.60",0.295
10/17/2016,"2,126.50",0.29
10/14/2016,"2,132.98",0.275
10/13/2016,"2,132.55",0.34
10/12/2016,"2,139.18",0.32
10/11/2016,"2,136.73",0.308
10/10/2016,"2,163.66",0.31
10/7/2016,"2,153.74",0.31
10/6/2016,"2,160.77",0.313
10/5/2016,"2,159.73",0.315
10/4/2016,"2,150.49",0.288
10/3/2016,"2,161.20",0.26
9/30/2016,"2,168.27",0.235
9/29/2016,"2,151.13",0.263
9/28/2016,"2,171.37",0.255
9/27/2016,"2,159.93",0.173
9/26/2016,"2,146.10",0.165
9/23/2016,"2,164.69",0.16
9/22/2016,"2,177.18",0.223
9/21/2016,"2,163.12",0.288
9/20/2016,"2,139.76",0.238
9/19/2016,"2,139.12",0.273
9/16/2016,"2,139.16",0.278
9/15/2016,"2,147.26",0.315
9/14/2016,"2,125.77",0.345
9/13/2016,"2,127.02",0.35
9/12/2016,"2,159.04",0.333
9/9/2016,"2,127.81",0.333
9/8/2016,"2,181.30",0.33
9/7/2016,"2,186.16",0.303
9/6/2016,"2,186.48",0.303
9/2/2016,"2,179.98",0.315
9/1/2016,"2,170.86",0.32
8/31/2016,"2,170.95",0.325
8/30/2016,"2,176.12",0.305
8/29/2016,"2,180.38",0.305
8/26/2016,"2,169.04",0.305
8/25/2016,"2,172.47",0.305
8/24/2016,"2,175.44",0.305
8/23/2016,"2,186.90",0.28
8/22/2016,"2,182.64",0.293
8/19/2016,"2,183.87",0.285
8/18/2016,"2,187.02",0.288
8/17/2016,"2,182.22",0.288
8/16/2016,"2,178.15",0.275
8/15/2016,"2,190.15",0.263
8/12/2016,"2,184.05",0.275
8/11/2016,"2,185.79",0.273
8/10/2016,"2,175.49",0.293
8/9/2016,"2,181.74",0.25
8/8/2016,"2,180.89",0.25
8/5/2016,"2,182.87",0.248
8/4/2016,"2,164.25",0.268
8/3/2016,"2,163.79",0.28
8/2/2016,"2,157.03",0.238
8/1/2016,"2,170.84",0.24
7/29/2016,"2,173.60",0.22
7/28/2016,"2,170.06",0.283
7/27/2016,"2,166.58",0.308
7/26/2016,"2,169.18",0.298
7/25/2016,"2,168.48",0.303
7/22/2016,"2,175.03",0.303
7/21/2016,"2,165.17",0.315
7/20/2016,"2,173.02",0.31
7/19/2016,"2,163.78",0.288
7/18/2016,"2,166.89",0.298
7/15/2016,"2,161.74",0.303
7/14/2016,"2,163.75",0.298
7/13/2016,"2,152.43",0.295
7/12/2016,"2,152.14",0.275
7/11/2016,"2,137.16",0.273
7/8/2016,"2,129.90",0.27
7/7/2016,"2,097.90",0.263
7/6/2016,"2,099.73",0.238
7/5/2016,"2,088.55",0.243
7/1/2016,"2,102.95",0.248
6/30/2016,"2,098.86",0.255
6/29/2016,"2,070.77",0.26
6/28/2016,"2,036.09",0.235
6/27/2016,"2,000.54",0.238
6/24/2016,"2,037.41",0.275
6/23/2016,"2,113.32",0.268
6/22/2016,"2,085.45",0.265
6/21/2016,"2,088.90",0.248
6/20/2016,"2,083.25",0.248
6/17/2016,"2,071.22",0.245
6/16/2016,"2,077.99",0.255
6/15/2016,"2,071.50",0.263
6/14/2016,"2,075.32",0.245
6/13/2016,"2,079.06",0.24
6/10/2016,"2,096.07",0.24
6/9/2016,"2,115.48",0.235
6/8/2016,"2,119.12",0.265
6/7/2016,"2,112.13",0.25
6/6/2016,"2,109.41",0.27
6/3/2016,"2,099.13",0.27
6/2/2016,"2,105.26",0.295
6/1/2016,"2,099.33",0.283
5/31/2016,"2,096.95",0.298
5/27/2016,"2,099.06",0.275
5/26/2016,"2,090.10",0.315
5/25/2016,"2,090.54",0.343
5/24/2016,"2,076.06",0.313
5/23/2016,"2,048.04",0.298
5/20/2016,"2,052.32",0.29
5/19/2016,"2,040.04",0.27
5/18/2016,"2,047.63",0.268
5/17/2016,"2,047.21",0.258
5/16/2016,"2,066.66",0.258
5/13/2016,"2,046.61",0.258
5/12/2016,"2,064.11",0.248
5/11/2016,"2,064.46",0.243
5/10/2016,"2,084.39",0.203
5/9/2016,"2,058.69",0.18
5/6/2016,"2,057.14",0.183
5/5/2016,"2,050.63",0.198
5/4/2016,"2,051.12",0.203
5/3/2016,"2,063.37",0.185
5/2/2016,"2,081.43",0.193
4/29/2016,"2,065.30",0.21
4/28/2016,"2,075.81",0.245
4/27/2016,"2,095.15",0.245
4/26/2016,"2,091.70",0.238
4/25/2016,"2,087.79",0.225
4/22/2016,"2,091.58",0.225
4/21/2016,"2,091.48",0.218
4/20/2016,"2,102.40",0.215
4/19/2016,"2,100.80",0.198
4/18/2016,"2,094.34",0.21
4/15/2016,"2,080.73",0.215
4/14/2016,"2,082.78",0.223
4/13/2016,"2,082.42",0.23
4/12/2016,"2,061.72",0.21
4/11/2016,"2,041.99",0.218
4/8/2016,"2,047.60",0.22
4/7/2016,"2,041.91",0.22
4/6/2016,"2,066.66",0.218
4/5/2016,"2,045.17",0.183
4/4/2016,"2,066.13",0.218
4/1/2016,"2,072.78",0.193
3/31/2016,"2,059.74",0.185
3/30/2016,"2,063.95",0.225
3/29/2016,"2,055.01",0.255
3/28/2016,"2,037.05",0.275
3/24/2016,"2,035.94",0.293
3/23/2016,"2,036.71",0.295
3/22/2016,"2,049.80",0.288
3/21/2016,"2,051.60",0.28
3/18/2016,"2,049.58",0.275
3/17/2016,"2,040.59",0.3
3/16/2016,"2,027.22",0.325
3/15/2016,"2,015.93",0.308
3/14/2016,"2,019.64",0.308
3/11/2016,"2,022.19",0.303
3/10/2016,"1,989.57",0.288
3/9/2016,"1,989.26",0.305
3/8/2016,"1,979.26",0.265
3/7/2016,"2,001.76",0.265
3/4/2016,"1,999.99",0.263
3/3/2016,"1,993.40",0.303
3/2/2016,"1,986.45",0.32
3/1/2016,"1,978.35",0.308
2/29/2016,"1,932.23",0.303
2/26/2016,"1,948.05",0.31
2/25/2016,"1,951.70",0.315
2/24/2016,"1,929.80",0.318
2/23/2016,"1,921.27",0.293
2/22/2016,"1,945.50",0.283
2/19/2016,"1,917.78",0.288
2/18/2016,"1,917.83",0.293
2/17/2016,"1,926.82",0.273
2/16/2016,"1,895.58",0.27
2/12/2016,"1,864.78",0.273
2/11/2016,"1,829.08",0.298
2/10/2016,"1,851.86",0.3
2/9/2016,"1,852.21",0.26
2/8/2016,"1,853.44",0.278
2/5/2016,"1,880.05",0.283
2/4/2016,"1,915.45",0.333
2/3/2016,"1,912.53",0.33
2/2/2016,"1,903.03",0.295
2/1/2016,"1,939.38",0.3
1/29/2016,"1,940.24",0.318
1/28/2016,"1,893.36",0.3
1/27/2016,"1,882.95",0.3
1/26/2016,"1,903.63",0.275
1/25/2016,"1,877.08",0.288
1/22/2016,"1,906.90",0.273
1/21/2016,"1,868.99",0.253
1/20/2016,"1,859.33",0.23
1/19/2016,"1,881.33",0.223
1/15/2016,"1,880.33",0.24
1/14/2016,"1,921.84",0.215
1/13/2016,"1,890.28",0.21
1/12/2016,"1,938.68",0.175
1/11/2016,"1,923.67",0.19
1/8/2016,"1,922.03",0.19
1/7/2016,"1,943.09",0.205
1/6/2016,"1,990.26",0.205
1/5/2016,"2,016.71",0.155
1/4/2016,"2,012.66",0.148
12/31/2015,"2,043.94",0.195
12/30/2015,"2,063.36",0.215
12/29/2015,"2,078.36",0.19
12/28/2015,"2,056.50",0.183
12/24/2015,"2,060.99",0.19
12/23/2015,"2,064.29",0.193
12/22/2015,"2,038.97",0.153
12/21/2015,"2,021.15",0.175
12/18/2015,"2,005.55",0.213
12/17/2015,"2,041.89",0.235
12/16/2015,"2,073.07",0.25
12/15/2015,"2,043.41",0.198
12/14/2015,"2,021.94",0.213
12/11/2015,"2,012.37",0.23
12/10/2015,"2,052.23",0.245
12/9/2015,"2,047.62",0.268
12/8/2015,"2,063.59",0.235
12/7/2015,"2,077.07",0.205
12/4/2015,"2,091.69",0.198
12/3/2015,"2,049.62",0.2
12/2/2015,"2,079.51",0.203
12/1/2015,"2,102.63",0.17
11/30/2015,"2,080.41",0.16
11/27/2015,"2,090.11",0.175
11/25/2015,"2,088.87",0.153
11/24/2015,"2,089.14",0.105
11/23/2015,"2,086.59",0.093
11/20/2015,"2,089.17",0.088
11/19/2015,"2,081.24",0.123
11/18/2015,"2,083.58",0.135
11/17/2015,"2,050.44",0.098
11/16/2015,"2,053.19",0.113
11/13/2015,"2,023.04",0.123
11/12/2015,"2,045.97",0.123
11/11/2015,"2,075.00",0.125
11/10/2015,"2,081.72",0.075
11/9/2015,"2,078.58",0.073
11/6/2015,"2,099.20",0.04
11/5/2015,"2,099.93",0.055
11/4/2015,"2,102.31",0.058
11/3/2015,"2,109.79",0.053
11/2/2015,"2,104.05",0.068
10/30/2015,"2,079.36",0.053
10/29/2015,"2,089.41",0.035
10/28/2015,"2,090.35",0.01
10/27/2015,"2,065.89",0.008
10/26/2015,"2,071.18",0.003
10/23/2015,"2,075.15",0.005
10/22/2015,"2,052.51",0.005
10/21/2015,"2,018.94",0.01
10/20/2015,"2,030.77",0.005
10/19/2015,"2,033.66",0.005
10/16/2015,"2,033.11",0.005
10/15/2015,"2,023.86",0.01
10/14/2015,"1,994.24",0.005
10/13/2015,"2,003.69",0.01
10/12/2015,"2,017.46",0.003
10/9/2015,"2,014.89",0.003
10/8/2015,"2,013.43",0.005
10/7/2015,"1,995.83",0.005
10/6/2015,"1,979.92",0.008
10/5/2015,"1,987.05",0.008
10/2/2015,"1,951.36",0.018
10/1/2015,"1,923.82",0.005
9/30/2015,"1,920.03",0.003
